account_id,platform,account_age_days,has_profile_picture,is_default_avatar,bio_length,has_bio,username_digit_ratio,username_length,follower_count,following_count,is_verified,profile_completeness,posts_per_day_avg,pct_posts_duplicate_content,avg_time_between_posts_min,device_fingerprint_diversity,is_fake
acct_003175,X,3690.0,1.0,0.0,112.0,1,0.3636363636363636,11,430.0,690.0,1.0,0.6278782971306487,0.0474126253047954,0.674354487407644,30371.657142857177,2,0
acct_003176,Twitter,259.70028143017623,0.0,1.0,32.60691639020709,1,0.1214375900069357,12,16.992057484464187,249.4646653862173,0.0,0.7676745209593955,8.29970634018496,0.0538449217956288,48.12308647540735,3,0
acct_003177,Twitter,,1.0,-0.0,158.0,1,,0,0.0,0.0,0.0,0.8077658514729618,,,,1,1
acct_003178,Instagram,275.8627917771313,1.0,0.0,83.1810059934329,1,0.1314835065871485,11,219.4477367737575,69.16401849068302,0.0,0.6551134847808101,2.267853997849988,0.5623692669480939,27.53342264230963,2,0
acct_003179,Twitter,165.90657627418815,0.0,1.0,44.546283609518,1,0.0995344777848716,16,20.55689086700669,42.22574700607772,0.0,0.8444156971342364,5.1651171101390005,0.2251348280970941,63.36419542647472,3,0
acct_003180,Instagram,2216.0,1.0,0.0,123.0,1,1.0,11,392.0,659.0,1.0,0.7087498966735698,0.090211998,0.24606861,15962.400034638407,1,1
acct_003181,Twitter,,1.0,0.0,52.0,1,0.0,12,357.06250401258137,163.60294367014043,0.0,0.6334711412994578,,,,4,0
acct_003182,Instagram,146.5941972029092,0.0,1.0,25.334573328978152,1,0.0780699255356117,17,19.128453272774323,22.781038696012928,0.0,0.7194979570159917,0.6241325456748625,0.1859861598146904,78.18031767917846,3,0
acct_003183,Instagram,2714.0,1.0,0.0,93.0,1,0.0,4,432.0,700.0,1.0,0.901865915264499,0.0744014732965009,0.6575253278355283,19354.455445544558,3,0
acct_003184,Twitter,402.1816428794879,1.0,0.0,52.79092685558814,1,0.1064440425137594,11,446.8814837214496,726.162941197696,0.0,0.6857787717771352,13.18726223999657,0.1130986516658253,12.03452248897526,1,0
acct_003185,,1397.0,1.0,0.0,208.0,1,0.2,10,398.0,683.0,1.0,0.34566543810850453,0.1444921316165951,0.3008756636243189,9965.940594059408,3,1
acct_003186,Instagram,1041.0,1.0,0.0,192.0,1,0.0,6,409.0,670.0,0.0,0.270087996851219,0.2370441458733205,0.9628562460923008,6074.817813765183,1,0
acct_003187,Facebook,1153.6414621772285,1.0,0.0,63.975437022692354,1,0.2980041101811856,12,109.96383910400615,131.19189029170613,0.0,0.8562692315992458,10.417137888184698,0.2080512879744243,73.06467373358075,4,0
acct_003188,Facebook,2487.0,1.0,0.0,121.0,1,1.0,12,397.0,702.0,1.0,0.6807967281515304,0.084003215,0.275960642,17142.201045519505,4,1
acct_003189,X,1218.0,1.0,0.0,103.0,1,0.0,7,427.0,685.0,0.0,0.5129080720370622,0.1698113207547169,0.7362379546713607,8480.000000000005,3,0
acct_003190,Facebook,3218.0,0.0,1.0,170.0,1,0.4,10,,660.0,1.0,0.768637850064531,0.057471264367816,0.9725395877678908,25056.00000000004,2,0
acct_003191,Twitter,5041.0,1.0,0.0,0.0,0,,0,943.7596914403032,2394.109683629994,0.0,0.6085321464016453,0.6389516903802515,,2253.6915101406657,3,0
acct_003192,Twitter,239.47745555402616,1.0,0.0,0.0,0,0.0937461613156859,19,90.27258442831784,339.4995345219206,0.0,0.8042709974280923,0.8686308068587805,0.2051226661974761,59.649866832089145,4,0
acct_003193,Facebook,577.884828850494,1.0,0.0,21.36705893183605,1,0.2125864255738895,18,65.50254342566403,108.90478248571948,0.0,0.558400295709693,0.7076036133410923,0.1046816047396399,507.57226001456246,4,0
acct_003194,X,2498.0,,,106.0,1,0.3636363636363636,11,402.0,714.0,0.0,0.7791323456518708,0.0820328131252501,0.2352375274744453,17553.951219512197,2,0
acct_003195,Twitter,418.0935840343829,1.0,0.0,0.0,0,0.0658712192729024,8,58.371681184479904,463.1663878663349,0.0,0.8146235287776814,5.696239550431517,0.5560428084782109,58.81879831366744,1,0
acct_003196,Twitter,5131.0,1.0,0.0,54.0,1,0.0,9,0.7032807624386856,845.9614512935499,0.0,0.9543692600802343,0.008786697675628985,,163884.0953859175,4,1
acct_003197,Instagram,246.85985807827123,1.0,0.0,28.93478068711888,1,0.1158551486313539,18,94.90046294741528,2.7666352836913823,0.0,0.7116046523118664,10.818751615818297,0.3160354535191132,26.21156905870009,3,0
acct_003198,Twitter,5135.0,1.0,0.0,151.0,1,0.0,11,50.07940474794017,0.0,0.0,0.6457147594024191,0.0,,,3,1
acct_003199,Instagram,2415.0,0.0,1.0,161.0,1,0.0,17,409.0,714.0,0.0,0.8427724989008467,0.078228477,0.99294452,18407.61900554449,1,1
acct_003200,Instagram,43.59789597601719,0.0,1.0,0.0,0,0.0975433762459282,12,210.0619901111222,127.24708116728571,0.0,0.8172975265365159,25.82134949645688,0.3611762898251566,23.453617338357432,3,1
acct_003201,Twitter,,1.0,-0.0,0.0,0,0.0,12,25.393417441032888,0.0,0.0,0.4794703925733175,,,,4,1
acct_003202,Facebook,2324.0,1.0,0.0,210.0,1,0.0,15,395.0,683.0,1.0,0.6118258891138074,0.087741935,0.253636225,16411.76479638841,3,1
acct_003203,Twitter,,1.0,0.0,0.0,0,0.09090909090909091,11,0.0156264522376312,0.0,0.0,0.8578372026714303,,,,4,1
acct_003204,TikTok,135.57534641620737,1.0,0.0,15.330658168322934,1,0.2733524539630695,5,784.9623393749314,74.87939450416215,0.0,0.7830603915814035,20.96160800405176,0.3088314927366724,84.44194404555864,1,0
acct_003205,Facebook,109.18663913734264,1.0,0.0,56.12926306148981,1,0.2150199686767784,17,287.397493849776,201.83117735837249,0.0,0.9200685303540336,6.50085392507556,0.2202446496429614,30.505840100175075,1,0
acct_003206,Instagram,848.7817505648337,1.0,0.0,26.76760175605029,1,0.2005855887628141,13,59.978270321457984,206.72745778924784,0.0,0.7359984379462214,8.49570526744992,0.2971444243521763,20.60181467911446,3,0
acct_003207,Twitter,363.9006584033643,1.0,0.0,24.68445714649812,1,0.1312193710062867,16,157.14986069337644,196.3365036575301,0.0,0.7228567557295906,2.102174796741965,0.0684377746254857,11.705117042363309,1,0
acct_003208,Instagram,1436.0187739560577,1.0,0.0,65.82331118838145,1,0.1730631544350912,6,341.47829046454564,25.97247173248312,0.0,0.7404282657425835,7.437860198089203,0.379439478560743,240.13934476492943,3,0
acct_003209,Instagram,570.0,1.0,0.0,238.0,1,0.0,8,433.0,712.0,1.0,0.5208318791377975,0.378283713,0.408397327,3806.6666644989814,3,1
acct_003210,Instagram,249.6185765179251,1.0,0.0,64.95998632667178,1,0.3294219356575512,14,100.23480318424552,672.1159283742962,0.0,0.9932699393777996,2.480071062369348,0.262161442210955,51.398209847921706,1,0
acct_003211,Twitter,5344.0,1.0,0.0,68.0,1,0.0,10,-0.0,2677.3275689794705,0.0,0.7164750908352642,0.0,,,3,0
acct_003212,Twitter,251.574737746967,0.0,1.0,0.0,0,0.2806370933589585,8,84.38524643186523,2.205673833149326,0.0,0.5734050209564115,1.028373869400624,0.3568292661480477,79.02067201529945,1,0
acct_003213,Twitter,5134.0,1.0,0.0,0.0,0,,0,18.774675957913672,0.0,0.0,0.7701438394512804,0.0,,,3,1
acct_003214,TikTok,273.53319430977376,1.0,0.0,30.31004755197333,1,0.5477004462613947,14,216.6713973571972,89.52012662669588,0.0,0.8257247102487985,2.4166755496802588,0.2442609376934437,19.148482373297863,3,0
acct_003215,Facebook,699.3836155330602,1.0,0.0,0.0,0,0.1918181032442197,6,85.23718653773466,161.98358205195396,0.0,0.4121931301682255,0.2389082789878626,0.3891976744818951,159.72245715301335,2,0
acct_003216,X,2509.0,0.0,1.0,188.0,1,0.0,4,381.0,,1.0,0.8679470358516858,0.0689243027888446,0.5457991840123394,20892.485549132958,4,0
acct_003217,Facebook,865.4876457905705,1.0,0.0,0.0,0,0.1314968191257568,14,238.7788672750863,132.32379643797103,0.0,0.8655214216500342,11.874624704483018,0.3948873910692341,55.23279322749597,2,0
acct_003218,Facebook,730.1140658728795,1.0,0.0,0.0,0,0.2463976848414618,8,10.781289515951295,160.17718208977115,0.0,0.7251046245816631,1.3235067167898154,0.3596241213311639,96.17889686511973,3,0
acct_003219,TikTok,223.0467570478809,1.0,0.0,61.84754310728312,1,0.3533616646130016,7,101.23878167141903,136.40731859172547,0.0,0.631891924317727,2.256828142892971,0.185161976201529,44.406787429549446,2,0
acct_003220,Instagram,1568.0,1.0,0.0,59.0,1,0.4444444444444444,9,416.0,744.0,0.0,0.7956830958170629,,0.6188755527460279,,2,0
acct_003221,Twitter,,1.0,-0.0,104.0,1,0.0,10,0.0,0.0,0.0,0.5749656123487276,,,,3,1
acct_003222,Instagram,223.28051973431857,1.0,0.0,48.630149619677496,1,0.5289834988330427,17,198.36732804364087,739.1215222627212,0.0,0.9879576198541444,8.004241573248871,0.0687117671189208,300.3243812856325,4,0
acct_003223,Twitter,,1.0,0.0,46.0,1,,0,-0.0,126.796520928578,0.0,0.43728524098302335,,,,4,1
acct_003224,Twitter,5134.0,1.0,0.0,0.0,0,,0,21.19133799355943,0.0,0.0,0.3906309638697275,0.0,,,1,1
acct_003225,Twitter,919.0,0.0,1.0,65.0,1,0.0,8,399.0,746.0,0.0,0.5623428362825953,0.247826087,0.950489596,5810.526314770083,2,1
acct_003226,Facebook,1726.0,,,93.0,1,0.4,10,387.0,729.0,1.0,0.5420916232154076,0.1088592935726693,0.5547491067697768,13228.085106382987,1,0
acct_003227,Twitter,6004.0,1.0,-0.0,10.0,1,0.0,7,0.0,496.8738691835656,0.0,0.5458486300451941,0.0,,,2,0
acct_003228,Facebook,307.6593317721401,1.0,0.0,53.57769184758121,1,0.1333964175622232,15,50.26172949653227,123.19559763197348,0.0,0.6700090811232137,7.432592343184027,0.2488676475463747,59.224057427895126,4,0
acct_003229,X,2672.0,1.0,0.0,26.0,1,0.0,4,412.0,773.0,0.0,0.5747244211798195,0.0733258511036288,0.5517613076422437,19638.367346938798,2,0
acct_003230,Twitter,349.0412802738971,1.0,0.0,49.90511918239868,1,0.2419506050123469,18,299.5693468065606,55.481735177966186,0.0,0.6748531795994593,1.3882949458071068,0.1841671314829145,151.88389382396923,2,0
acct_003231,Twitter,618.6196355740201,1.0,0.0,0.0,0,0.421472687329028,7,298.825607609176,250.1928921649869,0.0,0.7451675267484105,3.681580287360699,0.2851780196926177,2.282272304502858,4,0
acct_003232,Twitter,5134.0,1.0,-0.0,0.0,0,,0,0.0,0.0,0.0,0.6792213078213645,0.0,,,3,1
acct_003233,Twitter,5134.0,1.0,0.0,144.0,1,0.0,10,11.388643716588431,0.0,0.0,0.8793748905934355,0.012927039218153306,,111394.41721332625,1,1
acct_003234,Twitter,5135.0,1.0,-0.0,139.0,1,0.0,8,0.0,83.79152122660041,0.0,0.9941218641037517,0.0296953885564626,,48492.37777313451,3,1
acct_003235,Twitter,,1.0,0.0,20.0,1,0.0,8,0.0,41.93370456376272,0.0,0.7637802795217219,,,,2,0
acct_003236,Instagram,1684.0,0.0,1.0,173.0,1,1.0,5,380.0,714.0,0.0,0.5890036952753732,0.118694362,0.561549267,12132.0000018198,3,1
acct_003237,Twitter,86.8464285954304,1.0,0.0,36.959622137131376,1,0.1708751193410853,9,41.34464666964049,59.58105358081665,0.0,0.7478517902179811,3.575926738498035,0.4998474169464377,184.0989768461384,3,0
acct_003238,Twitter,,1.0,0.0,41.0,1,0.0,10,0.0,-0.0,0.0,0.5488591234104151,,,,2,0
acct_003239,Facebook,1807.0,0.0,1.0,17.0,1,1.0,13,394.0,675.0,1.0,0.5536032461245453,0.105088496,0.468243404,13702.736786717358,3,1
acct_003240,Facebook,749.3041248782628,1.0,0.0,0.0,0,0.1364503498913481,18,432.4594497343292,600.1086948949559,0.0,0.7190173563741064,6.988570008967213,0.138237280602194,54.10062018648969,3,0
acct_003241,Twitter,502.1331491138192,0.0,1.0,95.9614028510828,1,0.0900924547959014,11,72.85279253802327,96.78535832651188,0.0,0.8837055335335362,28.23100418352117,0.4044247087192866,49.36188475494434,4,1
acct_003242,Instagram,3841.0,0.0,1.0,196.0,1,0.0,16,364.0,706.0,1.0,0.7514624113007197,0.051535659,0.037372409,27941.817916794273,2,1
acct_003243,TikTok,621.6363184806142,1.0,0.0,0.0,0,0.1528037101330948,14,202.5706356485369,939.8633410710158,0.0,0.7235640861609876,3.7937451772789648,0.1874394954461891,75.40813206023923,4,0
acct_003244,TikTok,279.5659551473488,1.0,0.0,55.51375592753005,1,0.0474781021407832,8,243.8344186442542,23.49744508395416,0.0,0.7157275556203528,3.4992635775731475,0.0729168789517515,21.895164679008147,3,0
acct_003245,Twitter,82.80967810296487,1.0,0.0,0.0,0,0.2968093981782367,5,365.5180647743315,466.6848423616445,0.0,0.6305531876547568,7.606956387995378,0.3144552383427016,22.361389049660943,4,0
acct_003246,TikTok,413.14450400598446,1.0,0.0,65.10551478222024,1,0.5785332935635162,19,131.1865659552622,19.01402236548766,1.0,0.3981009692282832,4.9718696783066285,0.1372929627660564,402.6597451767603,2,0
acct_003247,Twitter,5174.0,1.0,0.0,0.0,0,0.0,11,0.0,-0.0,0.0,0.516461426924686,0.0,,,3,0
acct_003248,TikTok,337.00002087154155,1.0,0.0,72.69518521162112,1,0.1461227114625775,10,94.68679078883687,776.2756623681306,0.0,0.7070744490434677,1.116560050131489,0.1701498108509326,174.85392116130868,1,0
acct_003249,TikTok,248.2235474584403,1.0,0.0,0.0,0,0.2056978550245841,5,492.934688128362,1270.5958043527146,0.0,0.7578723190694551,0.7548448583823084,0.571829545803928,66.68980525168213,1,0
acct_003250,Twitter,,1.0,-0.0,0.0,0,0.4,10,200.7045467446352,0.0,0.0,0.8562912130258742,,,,1,0
acct_003251,TikTok,571.6282608203701,1.0,0.0,0.0,0,0.3224672861935837,6,282.6564670751788,385.6126397607194,0.0,0.7888537296868655,4.262581047243131,0.569047489175346,114.8895412107264,3,0
acct_003252,Twitter,2522.0,1.0,0.0,130.0,1,0.0,9,394.0,698.0,1.0,0.606879158418686,0.089972255,0.993827072,16004.933965476357,1,1
acct_003253,Twitter,761.0,1.0,0.0,109.0,1,1.0,8,398.0,639.0,0.0,0.7388257215418543,0.265091864,0.262747259,5432.079198024727,2,1
acct_003254,Twitter,884.5975300176564,0.0,1.0,0.0,0,0.1006868114120372,10,190.1247046486697,278.75444884350674,0.0,0.7615499699957101,6.645003706316697,0.1122212260339952,221.9336655492368,3,0
acct_003255,Facebook,2042.0,0.0,1.0,28.0,1,0.0,7,414.0,702.0,1.0,0.7072960507452943,0.095447871,0.427690332,15086.769195721505,3,1
acct_003256,Facebook,203.6684545329272,1.0,0.0,57.79231741595339,1,0.2907201388305553,6,5.273323689148211,1642.5042214038854,0.0,0.9411656184468022,14.415511490288983,0.1961724278470845,39.56779200502743,2,0
acct_003257,Twitter,,1.0,0.0,0.0,0,,0,45.72921399911322,395.6967585864151,0.0,0.7950553056449584,,,,3,0
acct_003258,Twitter,5256.0,1.0,0.0,0.0,0,0.0,13,930.224105872608,1603.878193998918,0.0,0.8665115570649784,0.4770144955007279,,3018.77618726956,1,0
acct_003259,Twitter,3279.0,0.0,1.0,216.0,1,1.0,15,413.0,689.0,0.0,0.8280384065980302,0.064939024,0.797278508,22174.648020580044,4,1
acct_003260,Twitter,5133.0,1.0,-0.0,17.0,1,,0,0.0,0.0,0.0,0.4607843496224452,0.004615274495884655,,312007.44425581145,3,1
acct_003261,Instagram,1297.0,1.0,0.0,10.0,1,1.0,5,426.0,708.0,1.0,1.0,0.146379045,0.984648687,9837.473662982293,1,1
acct_003262,Facebook,819.3385582156633,1.0,0.0,0.0,0,0.2387945266846105,18,69.48602973195031,526.3309057237454,0.0,0.5522239798186274,2.182667508848864,0.0615427800679515,156.62986242665826,1,0
acct_003263,TikTok,386.0125048184144,1.0,0.0,0.0,0,0.2656323488764247,10,201.63229411777488,170.8652988301627,0.0,0.7470693453190149,12.132896800822833,0.3702696233596421,111.45726462299037,1,0
acct_003264,Facebook,2413.0,0.0,1.0,76.0,1,1.0,6,429.0,667.0,1.0,0.47366541555891334,0.083678542,0.402553273,17208.712838232772,2,1
acct_003265,Twitter,,1.0,0.0,0.0,0,0.0,6,0.0,0.0,0.0,0.7935973757997555,,,,2,0
acct_003266,Twitter,25.9925529894305,1.0,0.0,51.96640395118855,1,0.38285607014415,16,269.7056167599307,395.8666703157716,0.0,0.5331555937270679,3.2398414659897607,0.1585352363558956,107.59722069564394,4,0
acct_003267,Instagram,1074.3927287229646,1.0,0.0,0.0,0,0.2147235367722139,10,57.22199681057501,166.64769202675637,0.0,0.3676680289275802,10.843169263978163,0.4654922477915905,33.17523553063553,3,0
acct_003268,Twitter,5254.0,1.0,0.0,0.0,0,0.0,12,2445.322253573745,4505.5279249866535,0.0,0.6703577638086505,1.8642266701485184,,772.4382571381616,2,0
acct_003269,Facebook,415.176536546466,1.0,0.0,38.32290172245985,1,0.3988714898538093,14,63.02008566440011,529.1716873030363,0.0,0.4987414958309056,1.658443287988634,0.3348116267343166,332.4308169334155,4,0
acct_003270,Instagram,4146.0,0.0,1.0,109.0,1,0.4444444444444444,9,387.0,677.0,0.0,0.6999874652579552,,0.8560176567508356,,4,0
acct_003271,Instagram,233.9486904026788,1.0,0.0,52.26742841103204,1,0.5616472461541154,15,134.38970480755702,157.96469259823832,0.0,0.7440377464665924,0.205579702395821,0.1921000118126785,23.543761178147847,1,0
acct_003272,TikTok,73.69422523438828,1.0,0.0,0.0,0,0.0657336657773078,9,310.2234320732812,202.23545113238856,0.0,0.6197722214954381,0.7841468078034014,0.0111791764456428,29.337281622087385,2,0
acct_003273,Twitter,5614.0,1.0,-0.0,148.0,1,,0,208.56184957877235,0.0,0.0,0.752175361092054,-0.0,,,2,0
acct_003274,Facebook,66.18108553608086,1.0,0.0,52.23462670548639,1,0.1674682174598819,15,47.53891865797269,1152.2394503293233,0.0,0.8532077976211145,0.6089549161349644,0.1953060903133814,53.055504497691466,3,0
acct_003275,Instagram,1858.0,1.0,0.0,152.0,1,0.3636363636363636,11,388.0,739.0,1.0,0.6672423282244698,0.1167294244217321,0.3051816742870642,12336.221198156683,3,0
acct_003276,Instagram,3267.0,1.0,0.0,207.0,1,1.0,16,387.0,687.0,1.0,0.720225900274431,0.070685435,0.954484149,20371.947912607455,1,1
acct_003277,Twitter,466.3178276090572,0.0,1.0,46.201283544162685,1,0.3351643935900402,18,156.30667595581093,102.78201737623256,0.0,0.3958630745460411,18.81086984343172,0.2506986005224823,165.24737681858105,3,0
acct_003278,Twitter,5176.0,1.0,0.0,79.0,1,,0,-0.0,143.0196032900915,0.0,0.7396912915968121,0.0,,,3,0
acct_003279,TikTok,198.8256679813564,1.0,0.0,0.0,0,0.2516982263479217,13,207.97009098508343,242.2634904362645,0.0,0.8202182508590828,2.513505019800058,0.1718541753210022,11.08242472788839,2,0
acct_003280,Twitter,864.648893795019,0.0,1.0,0.0,0,0.4273896245296566,12,23.99731759114398,508.69868979411245,0.0,0.7409248630630236,20.32616401422109,0.4306668970993109,0.8816231049228558,1,1
acct_003281,Instagram,4974.0,0.0,1.0,110.0,1,0.0,16,400.0,684.0,1.0,0.6984396600270077,0.041005025,0.738864948,35117.64716641436,2,1
acct_003282,Twitter,,1.0,0.0,160.0,1,0.0,6,50.83171480128406,0.0,0.0,0.5425592002493608,,,,3,0
acct_003283,Instagram,3218.0,0.0,1.0,24.0,1,0.0,11,400.0,724.0,0.0,0.7140732834311875,0.060888475,0.864226359,23649.79579468857,2,1
acct_003284,Twitter,102.96295076971474,1.0,0.0,49.28676574765822,1,0.1862972476675881,10,43.37660874345774,4.966232757881741,0.0,0.4659871342759303,1.2825703181632118,0.0945866524859313,1.7119346305583347,3,0
acct_003285,Instagram,565.0,1.0,0.0,53.0,1,1.0,18,415.0,674.0,1.0,0.8615351666660191,0.32155477,0.502489995,4478.241762670788,2,1
acct_003286,Twitter,,1.0,-0.0,0.0,0,0.0,9,49.22174111538454,0.0,0.0,0.853312210079253,,,,4,1
acct_003287,Twitter,5625.0,1.0,0.0,157.0,1,,0,0.0,0.0,0.0,0.6096311822234652,0.4511710003059728,,3191.6944994767578,4,0
acct_003288,TikTok,413.0501711533392,1.0,0.0,0.0,0,0.1473590820730821,14,407.2402480670141,140.25709886659484,0.0,0.6112259932161284,6.907291869459553,0.4151390028292953,236.77691745914063,4,0
acct_003289,Instagram,804.0,0.0,1.0,83.0,1,0.5,8,397.0,723.0,0.0,1.0,0.2335403726708074,0.9605572239015918,6165.957446808512,3,0
acct_003290,X,2264.0,1.0,0.0,185.0,1,0.5,8,369.0,708.0,1.0,0.6118353104221779,0.0949227373068432,0.8664661472904807,15170.232558139545,2,0
acct_003291,Twitter,5410.0,1.0,0.0,77.0,1,0.0,12,0.0,1965.756260506364,0.0,0.2826524758310849,0.0,,,2,0
acct_003292,TikTok,366.652040895937,1.0,0.0,78.1299595480956,1,0.115873765749752,10,450.3273681994197,255.4979558950568,0.0,0.5620045870971723,12.01716094358137,0.341975180507559,29.18942655515797,1,0
acct_003293,Facebook,437.5561695397079,0.0,1.0,0.0,0,0.2145004702551907,15,258.2520183460702,258.8352459280445,0.0,0.9569598910751594,4.402615756984799,0.3385041385962829,267.9485341584095,1,0
acct_003294,Instagram,734.0,0.0,1.0,17.0,1,1.0,14,397.0,711.0,0.0,0.7115347415047757,0.270748299,0.402654211,5318.59297110487,1,1
acct_003295,Twitter,4892.0,1.0,0.0,80.0,1,0.0,13,0.0,25.38898810705715,0.0,0.3279161835257493,0.0,,,1,1
acct_003296,Instagram,4662.0,1.0,0.0,123.0,1,0.0,5,392.0,730.0,0.0,0.5672839951469811,0.0375294874544284,0.9332927925777214,38369.828571428654,1,0
acct_003297,Twitter,823.6612795070972,1.0,0.0,81.00358085530178,1,0.2854800911274418,6,306.1075146712122,12.03353456395813,0.0,0.7530453428977516,4.475997888870093,0.0466996994995606,5.749272276414794,2,0
acct_003298,Twitter,6253.0,1.0,-0.0,119.0,1,,0,3288.604929114771,1943.0275775056505,0.0,0.4297692470614404,0.0,,,3,0
acct_003299,Facebook,879.1686049477344,1.0,0.0,45.93202840242071,1,0.3226439679849333,13,36.86617513532388,39.27387831198713,0.0,0.7945424352203241,3.412109774804158,0.2362375544442722,150.45534121086766,4,0
acct_003300,Twitter,863.9075287583349,1.0,0.0,68.02197399373323,1,0.2431649315678423,17,15.770799670671288,525.5658556881446,0.0,0.709694362440593,19.03362930887471,0.112190502055326,50.3896451709011,2,0
acct_003301,X,2344.0,0.0,1.0,167.0,1,0.1111111111111111,9,399.0,701.0,0.0,0.5924377629448317,0.088272921108742,0.1297807672994242,16313.04347826087,4,1
acct_003302,Instagram,166.75157338549562,0.0,1.0,0.0,0,0.2163804765060805,16,358.1771467198331,227.13728674132508,0.0,0.9766659039520394,0.7303982065743785,0.1674082840076514,74.82509413032766,3,0
acct_003303,Twitter,1206.1909846008964,1.0,0.0,34.97944893820389,1,0.1849897355184283,19,158.69235058787547,1.8775432675918384,0.0,0.7896358028094173,3.940249499608568,0.2258211578648943,126.0872500575003,2,0
acct_003304,Instagram,1137.7448888613662,1.0,0.0,62.47993565793888,1,0.4320880077881343,17,113.12613483566284,163.01875130680156,0.0,0.6601632455299682,12.15395031939446,0.3096631934767759,78.22279429781861,2,0
acct_003305,Twitter,5134.0,1.0,0.0,158.0,1,,0,27.31785849479499,1164.788780032501,0.0,0.4058863764357502,0.0,,,2,1
acct_003306,Instagram,240.0,1.0,0.0,196.0,1,1.0,12,399.0,728.0,1.0,0.6560667912591593,0.946058091,0.304174697,1522.1052636185318,3,1
acct_003307,TikTok,903.9989706629524,1.0,0.0,73.40948904962785,1,0.5485837019916348,15,55.02471460702328,45.96309287928356,0.0,0.6848652464280293,0.3463232206782767,0.4097664265790199,10.010887419713155,2,0
acct_003308,Facebook,508.1805917502997,0.0,1.0,69.09136004455121,1,0.2247110222481056,7,130.50767689870275,57.676655538636574,0.0,0.7419550183886489,0.502451699130335,0.3960874795951862,266.0330502266656,2,0
acct_003309,Twitter,388.1823719218502,1.0,0.0,63.91180577356296,1,0.4630938365307326,19,154.5690484441971,160.9941837938419,0.0,0.3905611707254187,0.5800198137062555,0.434114386177242,38.21721309503181,1,0
acct_003310,Facebook,1928.0,1.0,0.0,49.0,1,0.0,15,370.0,657.0,1.0,0.5608680385132698,0.099533437,0.866932705,14467.500002034492,2,1
acct_003311,Twitter,729.1955216082542,1.0,0.0,0.0,0,0.3608768395750727,15,624.6845272383347,524.3510126708727,0.0,0.7495843370126007,9.583541655531448,0.08175572420679,208.19597938926012,3,0
acct_003312,Twitter,6224.0,1.0,0.0,0.0,0,0.0,8,0.0,659.5395635408969,0.0,0.6472412708463022,1.987247360320925,,724.6204115060197,4,0
acct_003313,Twitter,,1.0,0.0,0.0,0,0.0,14,0.0,0.0,0.0,0.6854100735245771,,,,4,1
acct_003314,Facebook,1516.0,0.0,1.0,,0,0.0,7,422.0,697.0,1.0,0.73851607651453,0.1404087013843111,0.1988486841825164,10255.774647887327,4,0
acct_003315,Twitter,177.43644300868476,1.0,0.0,0.0,0,0.2622595846969328,12,66.80901641303294,148.36959546194808,0.0,0.6965790743411511,12.451431893406186,0.2576340738612963,27.24979137308096,4,0
acct_003316,Instagram,189.7510932970705,0.0,1.0,71.38990484554813,1,0.3381535288892686,6,525.8737193558491,76.89547224852014,0.0,0.6500541403254835,3.08617700983154,0.2582201205076434,70.45825935615608,4,0
acct_003317,Twitter,,1.0,-0.0,43.0,1,0.0,12,0.0,0.0,0.0,0.8562076092941717,,,,1,1
acct_003318,Instagram,3884.0,0.0,1.0,16.0,1,0.4444444444444444,9,382.0,697.0,0.0,0.5068483741232017,0.0491634491634491,0.4343197722016387,29290.05235602098,1,0
acct_003319,Instagram,161.3601765611114,1.0,0.0,23.47952794565853,1,0.2325427326375307,5,81.2393551111513,246.5405137946757,0.0,0.8207745628590503,5.058463152119797,0.20032610562389,359.0307463048304,3,0
acct_003320,Twitter,3607.0,0.0,1.0,246.0,1,1.0,13,371.0,695.0,0.0,0.5604320844228124,0.055432373,0.662652261,25977.59976827981,3,1
acct_003321,TikTok,222.1494831695744,1.0,0.0,0.0,0,0.3662735151970613,12,632.8150512587864,36.04353229317854,0.0,0.8916551410525095,2.5578720056093047,0.2411848776787804,18.723100479249005,2,0
acct_003322,X,488.0,0.0,1.0,80.0,1,0.375,8,441.0,711.0,1.0,0.8959523341314743,0.4028629856850715,0.2936330629269532,3574.416243654823,3,0
acct_003323,Twitter,,1.0,0.0,0.0,0,,0,216.69273233274555,812.2501637677332,0.0,0.4956023901362943,,,,4,0
acct_003324,TikTok,408.5175932549695,1.0,0.0,46.36671209710347,1,0.044367970302568,8,340.37299555735086,26.822104107905528,0.0,0.4708395805216837,0.7537985153805307,0.5678475534080087,0.1336228451857165,3,0
acct_003325,Twitter,30.080076884164008,1.0,0.0,57.07811836853472,1,0.1921957762959318,12,149.02345873101626,59.58922853794044,0.0,0.6290009327695235,0.0172183653394764,0.2374107191166025,58.2822726288605,3,0
acct_003326,Twitter,937.111469009021,1.0,0.0,52.90901573501567,1,0.0729514161409709,5,46.17714026620598,177.89870906937546,0.0,0.8989303388517925,5.6457837987392825,0.3307989550653935,55.81313031165661,4,0
acct_003327,Instagram,707.026314337865,1.0,0.0,68.84804804103571,1,0.3048685007572778,7,238.47538984501625,135.9976311456435,0.0,0.8342361747548867,0.663817352894816,0.3537806218080307,152.2956226829363,4,0
acct_003328,TikTok,441.3180772588266,1.0,0.0,0.0,0,0.0479713060624823,9,260.90582197705265,303.1846651270296,0.0,0.5490643652812522,1.2011763672420634,0.463482256400908,74.52302815284985,4,0
